"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"49704","Eastern Asia","Food supply (kcal/capita/day)","Peas",3,"Veg"
"49705","Peru","Food supply (kcal/capita/day)","Peas",20,"Veg"
"49706","CALACA","Food supply (kcal/capita/day)","Peas",5.27550496019522,"Veg"
"49709","Greece","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49710","Botswana","Food supply (kcal/capita/day)","Peas",0,"Veg"
"49711","Myanmar","Food supply (kcal/capita/day)","Peas",11,"Veg"
"49712","Lesotho","Food supply (kcal/capita/day)","Peas",22,"Veg"
"49734","Croatia","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49751","Czech Republic","Food supply (kcal/capita/day)","Peas",18,"Veg"
"49755","Belgium","Food supply (kcal/capita/day)","Peas",11,"Veg"
"49762","Malawi","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49778","Grenada","Food supply (kcal/capita/day)","Peas",9,"Veg"
"49779","Yemen","Food supply (kcal/capita/day)","Peas",3,"Veg"
"49781","India","Food supply (kcal/capita/day)","Peas",16,"Veg"
"49783","Montenegro","Food supply (kcal/capita/day)","Peas",20,"Veg"
"49789","Ukraine","Food supply (kcal/capita/day)","Peas",14,"Veg"
"49792","CEEAEU","Food supply (kcal/capita/day)","Peas",14.3456001708672,"Veg"
"49800","Canada","Food supply (kcal/capita/day)","Peas",16,"Veg"
"49805","Bahamas","Food supply (kcal/capita/day)","Peas",0,"Veg"
"49806","Republic of Moldova","Food supply (kcal/capita/day)","Peas",10,"Veg"
"49813","Cambodia","Food supply (kcal/capita/day)","Peas",0,"Veg"
"49830","Malaysia","Food supply (kcal/capita/day)","Peas",8,"Veg"
"49839","Ecuador","Food supply (kcal/capita/day)","Peas",2,"Veg"
"49840","Western Europe","Food supply (kcal/capita/day)","Peas",6,"Veg"
"49848","Middle Africa","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49852","South-Eastern Asia","Food supply (kcal/capita/day)","Peas",2,"Veg"
"49861","Eritrea","Food supply (kcal/capita/day)","Peas",3,"Veg"
"49867","Iraq","Food supply (kcal/capita/day)","Peas",3,"Veg"
"49868","Cabo Verde","Food supply (kcal/capita/day)","Peas",8,"Veg"
"49870","Serbia and Montenegro","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49873","World","Food supply (kcal/capita/day)","Peas",7,"Veg"
"49875","Trinidad and Tobago","Food supply (kcal/capita/day)","Peas",31,"Veg"
"49880","Switzerland","Food supply (kcal/capita/day)","Peas",12,"Veg"
"49883","Panama","Food supply (kcal/capita/day)","Peas",4,"Veg"
"49886","Least Developed Countries","Food supply (kcal/capita/day)","Peas",8,"Veg"
"49887","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Peas",8,"Veg"
"49888","Uruguay","Food supply (kcal/capita/day)","Peas",7,"Veg"
"49893","Southern Asia","Food supply (kcal/capita/day)","Peas",14,"Veg"
"49896","Mexico","Food supply (kcal/capita/day)","Peas",1,"Veg"
"49898","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Peas",2,"Veg"
"50988","Canada","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"50990","El Salvador","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"50993","Estonia","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"50994","Morocco","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"50996","Netherlands","Food supply (kcal/capita/day)","Pepper",3,"Veg"
"50997","ESEASP","Food supply (kcal/capita/day)","Pepper",1.64207138022216,"Veg"
"50998","Suriname","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51002","Burkina Faso","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51004","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51018","South-Eastern Asia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51023","Antigua and Barbuda","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51026","Saudi Arabia","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51032","Uganda","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51035","Indonesia","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51039","Malaysia","Food supply (kcal/capita/day)","Pepper",4,"Veg"
"51054","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51063","Land Locked Developing Countries","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51066","Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51069","Serbia and Montenegro","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51070","Slovenia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51071","Jordan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51073","Nepal","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51075","Guyana","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51085","Ireland","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51098","Algeria","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51099","Belarus","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51102","China","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51103","Togo","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51108","Central America","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51109","Mozambique","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51135","Slovakia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51143","Benin","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51150","Panama","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51152","Iraq","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51163","Albania","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51165","Cambodia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51166","Iceland","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51176","Central African Republic","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51178","New Caledonia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51184","Northern America","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51199","Comoros","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51202","SOTRLA","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51205","Cuba","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51211","Guatemala","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51216","Timor-Leste","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51225","Gabon","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51229","Montenegro","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51230","Lebanon","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51234","Spain","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51235","Saint Kitts and Nevis","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51241","Nigeria","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51250","Bahamas","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51254","Bangladesh","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51255","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51257","South Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51261","Poland","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51266","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51271","United Kingdom","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51272","Chad","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51283","Brunei Darussalam","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51286","Gambia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51296","Sierra Leone","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51297","Ecuador","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51298","Paraguay","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51304","Uruguay","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51310","Costa Rica","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51311","Seychelles","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51318","Oceania","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51320","Kazakhstan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51322","United States of America","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51325","Egypt","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51333","Switzerland","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51345","Ukraine","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51351","Namibia","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51361","Mali","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51366","France","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51370","Kuwait","Food supply (kcal/capita/day)","Pepper",3,"Veg"
"51373","Melanesia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51376","Burundi","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51378","Fiji","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51380","Northern Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51384","Solomon Islands","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51391","Czech Republic","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51392","Kenya","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51396","Congo","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51397","Viet Nam","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51398","Eritrea","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51403","Nicaragua","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51408","United Arab Emirates","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51411","Bulgaria","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51415","Djibouti","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51419","Thailand","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51422","Georgia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51423","Turkey","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51426","Net Food Importing Developing Countries","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51442","Pakistan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51443","China, Taiwan Province of","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51449","Colombia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51450","Ethiopia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51456","Austria","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51459","Luxembourg","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51460","Yemen","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51467","Philippines","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51470","Jamaica","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51474","Finland","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51477","French Polynesia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51482","Senegal","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51493","Australia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51503","Angola","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51504","Greece","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51507","Least Developed Countries","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51508","Southern Asia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51509","Niger","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51519","Vanuatu","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51527","Chile","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51528","Côte d'Ivoire","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51531","HIGHIN","Food supply (kcal/capita/day)","Pepper",0.896878989520006,"Veg"
"51552","Southern Europe","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51556","Trinidad and Tobago","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51563","Syrian Arab Republic","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51564","Caribbean","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51577","Northern Europe","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51586","Sudan (former)","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51591","Armenia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51597","Afghanistan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51599","China, Hong Kong SAR","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51601","CANAME","Food supply (kcal/capita/day)","Pepper",0.2857890619498,"Veg"
"51606","Rwanda","Food supply (kcal/capita/day)","Pepper",2,"Veg"
"51608","Kiribati","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51612","CEEAEU","Food supply (kcal/capita/day)","Pepper",0.445432354915482,"Veg"
"51619","Liberia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51620","Samoa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51627","Kyrgyzstan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51632","Botswana","Food supply (kcal/capita/day)","Pepper",7,"Veg"
"51633","CALACA","Food supply (kcal/capita/day)","Pepper",0.122623959801532,"Veg"
"51634","Sweden","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51635","Ghana","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51636","Denmark","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51638","SUSAAF","Food supply (kcal/capita/day)","Pepper",0.147776141118676,"Veg"
"51639","Republic of Korea","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51643","Germany","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51644","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51645","Dominica","Food supply (kcal/capita/day)","Pepper",3,"Veg"
"51646","Sao Tome and Principe","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51647","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51652","Russian Federation","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51653","Zimbabwe","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51657","Asia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51659","Lithuania","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51660","Small Island Developing States","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51662","European Union","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51667","Cameroon","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51677","Americas","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51681","Cyprus","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51688","Eastern Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51701","Norway","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51706","Western Asia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51708","Mauritius","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51713","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51714","Barbados","Food supply (kcal/capita/day)","Pepper",3,"Veg"
"51715","Middle Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51722","Eastern Europe","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51723","India","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51725","Mongolia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51740","Mexico","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51743","Southern Africa","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51752","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51756","South America","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51763","Zambia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51767","Japan","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51770","Azerbaijan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51771","Latvia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51778","Tajikistan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51789","Malta","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51790","Grenada","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51793","Brazil","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51795","Swaziland","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51796","Italy","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51807","Malawi","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51812","Israel","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51817","Haiti","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51818","Guinea","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51820","Serbia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51826","Micronesia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51839","Central Asia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51846","Dominican Republic","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51847","Libya","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51858","Belize","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51860","Western Europe","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51861","Saint Lucia","Food supply (kcal/capita/day)","Pepper",9,"Veg"
"51871","Sri Lanka","Food supply (kcal/capita/day)","Pepper",7,"Veg"
"51872","Argentina","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51882","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51884","United Republic of Tanzania","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51886","Eastern Asia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51888","Madagascar","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51891","Europe","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51897","Maldives","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51898","Peru","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51899","Tunisia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51901","Western Africa","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51904","Myanmar","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51907","Honduras","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51922","Portugal","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51930","China, Macao SAR","Food supply (kcal/capita/day)","Pepper",3,"Veg"
"51935","Uzbekistan","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51936","World","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51938","SOASIA","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51944","Bosnia and Herzegovina","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51952","China, mainland","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51956","Polynesia","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51967","Croatia","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51969","Mauritania","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51972","Republic of Moldova","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51979","Australia & New Zealand","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51982","Cabo Verde","Food supply (kcal/capita/day)","Pepper",0,"Veg"
"51987","New Zealand","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"51995","Hungary","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"52003","Belgium","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"52006","Romania","Food supply (kcal/capita/day)","Pepper",1,"Veg"
"53071","Indonesia","Food supply (kcal/capita/day)","Pimento",1,"Veg"
"53077","Antigua and Barbuda","Food supply (kcal/capita/day)","Pimento",0,"Veg"
"53080","Burkina Faso","Food supply (kcal/capita/day)","Pimento",0,"Veg"
"53084","Land Locked Developing Countries","Food supply (kcal/capita/day)","Pimento",3,"Veg"
"53086","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Pimento",0,"Veg"
"53087","Egypt","Food supply (kcal/capita/day)","Pimento",6,"Veg"
"53089","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Pimento",0,"Veg"
"53093","ESEASP","Food supply (kcal/capita/day)","Pimento",6.63566446393411,"Veg"
"53096","Netherlands","Food supply (kcal/capita/day)","Pimento",3,"Veg"
"53106","China, Taiwan Province of","Food supply (kcal/capita/day)","Pimento",1,"Veg"
"53110","Suriname","Food supply (kcal/capita/day)","Pimento",0,"Veg"
"53112","Estonia","Food supply (kcal/capita/day)","Pimento",3,"Veg"
