SeriesName,CountryCode,value
Urban_population_%_of_total,COL,75.5656
Urban_population_%_of_total,COM,28.1672
Urban_population_%_of_total,ZAR,34.831
Urban_population_%_of_total,COG,64.0758
Urban_population_%_of_total,CRI,65.1016
Urban_population_%_of_total,CIV,52.0026
Urban_population_%_of_total,HRV,58.1114
Urban_population_%_of_total,CUB,75.171
Urban_population_%_of_total,CUW,
Urban_population_%_of_total,CYP,70.7062
Urban_population_%_of_total,CZE,73.4208
Urban_population_%_of_total,DNK,87.0666
Urban_population_%_of_total,DJI,77.161
Urban_population_%_of_total,DMA,67.2976
Urban_population_%_of_total,DOM,70.2062
Urban_population_%_of_total,ECU,67.9834
Urban_population_%_of_total,EGY,43.7022
Urban_population_%_of_total,SLV,65.2468
Urban_population_%_of_total,GNQ,39.6874
Urban_population_%_of_total,ERI,21.826
Urban_population_%_of_total,EST,69.5746
Urban_population_%_of_total,ETH,17.2798
Urban_population_%_of_total,FRO,41.3524
Urban_population_%_of_total,FJI,52.6274
Urban_population_%_of_total,FIN,83.8176
Urban_population_%_of_total,FRA,86.2578
Urban_population_%_of_total,PYF,51.4496
Urban_population_%_of_total,GAB,86.4576
Urban_population_%_of_total,GMB,57.7608
Urban_population_%_of_total,GEO,52.9796
Urban_population_%_of_total,DEU,74.0738
Urban_population_%_of_total,GHA,52.5218
Urban_population_%_of_total,GRC,61.7066
Urban_population_%_of_total,GRL,84.9342
Urban_population_%_of_total,GRD,39.493
Urban_population_%_of_total,GUM,93.2392
Urban_population_%_of_total,GTM,50.2368
Urban_population_%_of_total,GIN,35.944
Urban_population_%_of_total,GNB,44.5748
Urban_population_%_of_total,GUY,28.489
Urban_population_%_of_total,HTI,54.6352
Urban_population_%_of_total,HND,52.725
Urban_population_%_of_total,HKG,100
Urban_population_%_of_total,HUN,69.9066
Urban_population_%_of_total,ISL,93.8344
Urban_population_%_of_total,IND,31.66
Urban_population_%_of_total,IDN,51.4476
Urban_population_%_of_total,IRN,69.2264
Urban_population_%_of_total,IRQ,66.4716
Urban_population_%_of_total,IRL,62.512
Urban_population_%_of_total,IMY,50.512
Urban_population_%_of_total,ISR,91.9442
Urban_population_%_of_total,ITA,68.58
Urban_population_%_of_total,JAM,52.156
Urban_population_%_of_total,JPN,91.7294
Urban_population_%_of_total,JOR,82.9506
Urban_population_%_of_total,KAZ,53.5416
Urban_population_%_of_total,KEN,24.3974
Urban_population_%_of_total,KIR,44.0662
Urban_population_%_of_total,PRK,60.474
Urban_population_%_of_total,KOR,83.4686
Urban_population_%_of_total,KSV,
Urban_population_%_of_total,KWT,98.2676
Urban_population_%_of_total,KGZ,35.4752
Urban_population_%_of_total,LAO,35.3238
Urban_population_%_of_total,LVA,67.712
Urban_population_%_of_total,LBN,87.3596
Urban_population_%_of_total,LSO,28.3006
Urban_population_%_of_total,LBR,48.5634
Urban_population_%_of_total,LBY,77.907
Urban_population_%_of_total,LIE,14.3804
Urban_population_%_of_total,LTU,67.2294
Urban_population_%_of_total,LUX,85.6408
Urban_population_%_of_total,MAC,100
Urban_population_%_of_total,MKD,59.4422
Urban_population_%_of_total,MDG,33.2068
Urban_population_%_of_total,MWI,15.8482
Urban_population_%_of_total,MYS,73.362
Urban_population_%_of_total,MDV,42.2332
Urban_population_%_of_total,MLI,35.5746
Urban_population_%_of_total,MLT,94.9754
Urban_population_%_of_total,MHL,72.146
Urban_population_%_of_total,MRT,41.79
Urban_population_%_of_total,MUS,41.8158
Urban_population_%_of_total,MEX,78.3866
Urban_population_%_of_total,FSM,22.7124
Urban_population_%_of_total,MDA,48.3752
Urban_population_%_of_total,MCO,100
Urban_population_%_of_total,MNG,69.3494
Urban_population_%_of_total,MNE,63.4812
Urban_population_%_of_total,MAR,57.406
Urban_population_%_of_total,MOZ,31.4732
Urban_population_%_of_total,MMR,33.2218
Urban_population_%_of_total,NAM,38.9636
Urban_population_%_of_total,NPL,17.3356
Urban_population_%_of_total,NLD,83.517
Urban_population_%_of_total,NCL,61.6114
Urban_population_%_of_total,NZL,86.286
Urban_population_%_of_total,NIC,57.8608
Urban_population_%_of_total,NER,18.1208
Urban_population_%_of_total,NGA,50.2294
Urban_population_%_of_total,MNP,91.5678
Urban_population_%_of_total,NOR,79.646
Urban_population_%_of_total,OMN,73.6928
Urban_population_%_of_total,PAK,36.5492
Urban_population_%_of_total,PLW,84.8628
Urban_population_%_of_total,PAN,75.7834
Urban_population_%_of_total,PNG,12.5724
Urban_population_%_of_total,PRY,62.4356
Urban_population_%_of_total,PER,77.577
Urban_population_%_of_total,PHL,49.1232
Urban_population_%_of_total,POL,60.8446
Urban_population_%_of_total,PRT,61.5772
Urban_population_%_of_total,PRI,98.9594
Urban_population_%_of_total,QAT,98.8906
Urban_population_%_of_total,ROM,52.8496
Urban_population_%_of_total,RUS,73.9968
Urban_population_%_of_total,RWA,19.4284
Urban_population_%_of_total,WSM,19.6912
Urban_population_%_of_total,SMR,94.1406
Urban_population_%_of_total,STP,63.312
Urban_population_%_of_total,SAU,82.496
Urban_population_%_of_total,SEN,42.8676
Urban_population_%_of_total,SRB,56.725
Urban_population_%_of_total,SYC,54.0122
Urban_population_%_of_total,SLE,39.6356
Urban_population_%_of_total,SGP,100
Urban_population_%_of_total,SXM,
Urban_population_%_of_total,SVK,54.7288
Urban_population_%_of_total,SVN,49.8998
Urban_population_%_of_total,SLB,20.9154
Urban_population_%_of_total,SOM,38.2318
Urban_population_%_of_total,ZAF,62.4276
Urban_population_%_of_total,SSD,18.2504
Urban_population_%_of_total,ESP,77.5732
Urban_population_%_of_total,LKA,15.2118
Urban_population_%_of_total,KNA,32.1088
Urban_population_%_of_total,LCA,16.9692
Urban_population_%_of_total,MAF,
Urban_population_%_of_total,VCT,49.6976
Urban_population_%_of_total,SDN,33.3864
Urban_population_%_of_total,SUR,70.12
Urban_population_%_of_total,SWZ,21.2456
Urban_population_%_of_total,SWE,85.3556
Urban_population_%_of_total,CHE,73.7816
Urban_population_%_of_total,SYR,56.4642
Urban_population_%_of_total,TJK,26.608
Urban_population_%_of_total,TZA,27.2058
Urban_population_%_of_total,THA,34.4908
Urban_population_%_of_total,TMP,28.7292
Urban_population_%_of_total,TGO,38.507
Urban_population_%_of_total,TON,23.5644
Urban_population_%_of_total,TTO,13.9792
Urban_population_%_of_total,TUN,66.5304
Urban_population_%_of_total,TUR,72.3318
Urban_population_%_of_total,TKM,49.0732
Urban_population_%_of_total,TCA,94.0736
Urban_population_%_of_total,TUV,50.9752
Urban_population_%_of_total,UGA,16
Urban_population_%_of_total,UKR,69.083
Urban_population_%_of_total,ARE,84.6212
Urban_population_%_of_total,GBR,79.7632
Urban_population_%_of_total,USA,82.625
Urban_population_%_of_total,URY,92.635
Urban_population_%_of_total,UZB,36.292
Urban_population_%_of_total,VUT,25.2154
Urban_population_%_of_total,VEN,93.6956
Urban_population_%_of_total,VNM,31.6782
Urban_population_%_of_total,VIR,95.571
Urban_population_%_of_total,WBG,74.5702
Urban_population_%_of_total,YEM,32.9076
Urban_population_%_of_total,ZMB,39.6058
Urban_population_%_of_total,ZWE,39.1112
Urban_population_%_of_total,ARB,57.18566251
Urban_population_%_of_total,CSS,43.15078855
Urban_population_%_of_total,EAS,53.61222075
Urban_population_%_of_total,EAP,49.62772494
Urban_population_%_of_total,EMU,75.792172
Urban_population_%_of_total,ECS,70.47609697
Urban_population_%_of_total,ECA,60.19664382
Urban_population_%_of_total,EUU,74.15129964
Urban_population_%_of_total,HPC,32.02113007
Urban_population_%_of_total,HIC,80.20712454
Urban_population_%_of_total,OEC,80.82529945
Urban_population_%_of_total,NOC,77.34189993
Urban_population_%_of_total,LCN,79.3546329
Urban_population_%_of_total,LAC,79.02945446
Urban_population_%_of_total,LDC,28.96208615
Urban_population_%_of_total,LMY,46.40047834
Urban_population_%_of_total,LIC,28.27432289
Urban_population_%_of_total,LMC,38.84076737
Urban_population_%_of_total,MEA,63.17766322
Urban_population_%_of_total,MNA,59.52406934
Urban_population_%_of_total,MIC,49.46359757
Urban_population_%_of_total,NAC,82.44330056
Urban_population_%_of_total,INX,
Urban_population_%_of_total,OED,80.00292769
Urban_population_%_of_total,OSS,47.6958173
Urban_population_%_of_total,PSS,36.75574815
Urban_population_%_of_total,SST,45.7595482
Urban_population_%_of_total,SAS,31.35274239
Urban_population_%_of_total,SSF,36.81249479
Urban_population_%_of_total,SSA,36.81017242
Urban_population_%_of_total,UMC,60.67019699
Urban_population_%_of_total,WLD,52.54732996
Prevalence_of_undernourishment_%_of_population,AFG,
Prevalence_of_undernourishment_%_of_population,ALB,
Prevalence_of_undernourishment_%_of_population,DZA,5
Prevalence_of_undernourishment_%_of_population,ASM,
Prevalence_of_undernourishment_%_of_population,ADO,
Prevalence_of_undernourishment_%_of_population,AGO,24.4
Prevalence_of_undernourishment_%_of_population,ATG,13.9
Prevalence_of_undernourishment_%_of_population,ARG,5
Prevalence_of_undernourishment_%_of_population,ARM,5
Prevalence_of_undernourishment_%_of_population,ABW,
Prevalence_of_undernourishment_%_of_population,AUS,
Prevalence_of_undernourishment_%_of_population,AUT,
Prevalence_of_undernourishment_%_of_population,AZE,5
Prevalence_of_undernourishment_%_of_population,BHS,5.6
Prevalence_of_undernourishment_%_of_population,BHR,
Prevalence_of_undernourishment_%_of_population,BGD,16.3
Prevalence_of_undernourishment_%_of_population,BRB,5
Prevalence_of_undernourishment_%_of_population,BLR,
Prevalence_of_undernourishment_%_of_population,BEL,
Prevalence_of_undernourishment_%_of_population,BLZ,6.4
Prevalence_of_undernourishment_%_of_population,BEN,6.1
Prevalence_of_undernourishment_%_of_population,BMU,
Prevalence_of_undernourishment_%_of_population,BTN,
Prevalence_of_undernourishment_%_of_population,BOL,21.3
Prevalence_of_undernourishment_%_of_population,BIH,
Prevalence_of_undernourishment_%_of_population,BWA,25.7
Prevalence_of_undernourishment_%_of_population,BRA,6.9
Prevalence_of_undernourishment_%_of_population,BRN,5
Prevalence_of_undernourishment_%_of_population,BGR,
Prevalence_of_undernourishment_%_of_population,BFA,25
Prevalence_of_undernourishment_%_of_population,BDI,67.3
Prevalence_of_undernourishment_%_of_population,KHM,15.4
Prevalence_of_undernourishment_%_of_population,CMR,13.3
Prevalence_of_undernourishment_%_of_population,CAN,
Prevalence_of_undernourishment_%_of_population,CPV,9.6
Prevalence_of_undernourishment_%_of_population,CYM,
Prevalence_of_undernourishment_%_of_population,CAF,28.2
Prevalence_of_undernourishment_%_of_population,TCD,29.4
Prevalence_of_undernourishment_%_of_population,CHI,
Prevalence_of_undernourishment_%_of_population,CHL,5
Prevalence_of_undernourishment_%_of_population,CHN,11.4
Prevalence_of_undernourishment_%_of_population,COL,10.6
Prevalence_of_undernourishment_%_of_population,COM,65.3
Prevalence_of_undernourishment_%_of_population,ZAR,
Prevalence_of_undernourishment_%_of_population,COG,33
Prevalence_of_undernourishment_%_of_population,CRI,8.2
Prevalence_of_undernourishment_%_of_population,CIV,20.5
Prevalence_of_undernourishment_%_of_population,HRV,
Prevalence_of_undernourishment_%_of_population,CUB,5
Prevalence_of_undernourishment_%_of_population,CUW,
Prevalence_of_undernourishment_%_of_population,CYP,
Prevalence_of_undernourishment_%_of_population,CZE,
Prevalence_of_undernourishment_%_of_population,DNK,
Prevalence_of_undernourishment_%_of_population,DJI,20.5
Prevalence_of_undernourishment_%_of_population,DMA,5
Prevalence_of_undernourishment_%_of_population,DOM,15.6
Prevalence_of_undernourishment_%_of_population,ECU,16.3
Prevalence_of_undernourishment_%_of_population,EGY,5
Prevalence_of_undernourishment_%_of_population,SLV,11.9
Prevalence_of_undernourishment_%_of_population,GNQ,
Prevalence_of_undernourishment_%_of_population,ERI,61.3
Prevalence_of_undernourishment_%_of_population,EST,
Prevalence_of_undernourishment_%_of_population,ETH,37.1
Prevalence_of_undernourishment_%_of_population,FRO,
Prevalence_of_undernourishment_%_of_population,FJI,5
Prevalence_of_undernourishment_%_of_population,FIN,
Prevalence_of_undernourishment_%_of_population,FRA,
Prevalence_of_undernourishment_%_of_population,PYF,5
Prevalence_of_undernourishment_%_of_population,GAB,5.6
Prevalence_of_undernourishment_%_of_population,GMB,16
Prevalence_of_undernourishment_%_of_population,GEO,
Prevalence_of_undernourishment_%_of_population,DEU,
Prevalence_of_undernourishment_%_of_population,GHA,5
Prevalence_of_undernourishment_%_of_population,GRC,
Prevalence_of_undernourishment_%_of_population,GRL,
Prevalence_of_undernourishment_%_of_population,GRD,18.7
Prevalence_of_undernourishment_%_of_population,GUM,
Prevalence_of_undernourishment_%_of_population,GTM,30.5
Prevalence_of_undernourishment_%_of_population,GIN,15.2
Prevalence_of_undernourishment_%_of_population,GNB,10.1
Prevalence_of_undernourishment_%_of_population,GUY,5
Prevalence_of_undernourishment_%_of_population,HTI,49.8
Prevalence_of_undernourishment_%_of_population,HND,8.7
Prevalence_of_undernourishment_%_of_population,HKG,
Prevalence_of_undernourishment_%_of_population,HUN,
Prevalence_of_undernourishment_%_of_population,ISL,
Prevalence_of_undernourishment_%_of_population,IND,17
Prevalence_of_undernourishment_%_of_population,IDN,9.1
Prevalence_of_undernourishment_%_of_population,IRN,5
Prevalence_of_undernourishment_%_of_population,IRQ,26.2
Prevalence_of_undernourishment_%_of_population,IRL,
Prevalence_of_undernourishment_%_of_population,IMY,
Prevalence_of_undernourishment_%_of_population,ISR,
Prevalence_of_undernourishment_%_of_population,ITA,
Prevalence_of_undernourishment_%_of_population,JAM,8.6
Prevalence_of_undernourishment_%_of_population,JPN,
Prevalence_of_undernourishment_%_of_population,JOR,5
Prevalence_of_undernourishment_%_of_population,KAZ,5
Prevalence_of_undernourishment_%_of_population,KEN,25.8
Prevalence_of_undernourishment_%_of_population,KIR,7.6
Prevalence_of_undernourishment_%_of_population,PRK,31
Prevalence_of_undernourishment_%_of_population,KOR,5
Prevalence_of_undernourishment_%_of_population,KSV,
Prevalence_of_undernourishment_%_of_population,KWT,5
Prevalence_of_undernourishment_%_of_population,KGZ,5.9
Prevalence_of_undernourishment_%_of_population,LAO,26.7
Prevalence_of_undernourishment_%_of_population,LVA,
Prevalence_of_undernourishment_%_of_population,LBN,5
Prevalence_of_undernourishment_%_of_population,LSO,15.7
Prevalence_of_undernourishment_%_of_population,LBR,28.6
Prevalence_of_undernourishment_%_of_population,LBY,5
Prevalence_of_undernourishment_%_of_population,LIE,
Prevalence_of_undernourishment_%_of_population,LTU,
Prevalence_of_undernourishment_%_of_population,LUX,
Prevalence_of_undernourishment_%_of_population,MAC,
Prevalence_of_undernourishment_%_of_population,MKD,
Prevalence_of_undernourishment_%_of_population,MDG,27.2
Prevalence_of_undernourishment_%_of_population,MWI,20
Prevalence_of_undernourishment_%_of_population,MYS,5
Prevalence_of_undernourishment_%_of_population,MDV,5.4
Prevalence_of_undernourishment_%_of_population,MLI,7.3
Prevalence_of_undernourishment_%_of_population,MLT,
Prevalence_of_undernourishment_%_of_population,MHL,
Prevalence_of_undernourishment_%_of_population,MRT,7.8
Prevalence_of_undernourishment_%_of_population,MUS,5.4
Prevalence_of_undernourishment_%_of_population,MEX,5
Prevalence_of_undernourishment_%_of_population,FSM,
Prevalence_of_undernourishment_%_of_population,MDA,
Prevalence_of_undernourishment_%_of_population,MCO,
Prevalence_of_undernourishment_%_of_population,MNG,21.2
Prevalence_of_undernourishment_%_of_population,MNE,
Prevalence_of_undernourishment_%_of_population,MAR,5
Prevalence_of_undernourishment_%_of_population,MOZ,36.8
Prevalence_of_undernourishment_%_of_population,MMR,
Prevalence_of_undernourishment_%_of_population,NAM,29.3
Prevalence_of_undernourishment_%_of_population,NPL,16
Prevalence_of_undernourishment_%_of_population,NLD,
Prevalence_of_undernourishment_%_of_population,NCL,5
Prevalence_of_undernourishment_%_of_population,NZL,
Prevalence_of_undernourishment_%_of_population,NIC,21.7
Prevalence_of_undernourishment_%_of_population,NER,13.9
Prevalence_of_undernourishment_%_of_population,NGA,7.3
Prevalence_of_undernourishment_%_of_population,MNP,
Prevalence_of_undernourishment_%_of_population,NOR,
Prevalence_of_undernourishment_%_of_population,OMN,
Prevalence_of_undernourishment_%_of_population,PAK,17.2
Prevalence_of_undernourishment_%_of_population,PLW,
Prevalence_of_undernourishment_%_of_population,PAN,8.7
Prevalence_of_undernourishment_%_of_population,PNG,
Prevalence_of_undernourishment_%_of_population,PRY,22.3
Prevalence_of_undernourishment_%_of_population,PER,11.8
Prevalence_of_undernourishment_%_of_population,PHL,16.2
Prevalence_of_undernourishment_%_of_population,POL,
Prevalence_of_undernourishment_%_of_population,PRT,
Prevalence_of_undernourishment_%_of_population,PRI,
Prevalence_of_undernourishment_%_of_population,QAT,
Prevalence_of_undernourishment_%_of_population,ROM,
Prevalence_of_undernourishment_%_of_population,RUS,
Prevalence_of_undernourishment_%_of_population,RWA,29.7
Prevalence_of_undernourishment_%_of_population,WSM,5
Prevalence_of_undernourishment_%_of_population,SMR,
Prevalence_of_undernourishment_%_of_population,STP,7.2
Prevalence_of_undernourishment_%_of_population,SAU,5
Prevalence_of_undernourishment_%_of_population,SEN,21.6
Prevalence_of_undernourishment_%_of_population,SRB,
Prevalence_of_undernourishment_%_of_population,SYC,8.3
Prevalence_of_undernourishment_%_of_population,SLE,29.4
Prevalence_of_undernourishment_%_of_population,SGP,
Prevalence_of_undernourishment_%_of_population,SXM,
Prevalence_of_undernourishment_%_of_population,SVK,
Prevalence_of_undernourishment_%_of_population,SVN,
Prevalence_of_undernourishment_%_of_population,SLB,13.4
Prevalence_of_undernourishment_%_of_population,SOM,
Prevalence_of_undernourishment_%_of_population,ZAF,5
Prevalence_of_undernourishment_%_of_population,SSD,
Prevalence_of_undernourishment_%_of_population,ESP,
Prevalence_of_undernourishment_%_of_population,LKA,22.8
Prevalence_of_undernourishment_%_of_population,KNA,10.2
Prevalence_of_undernourishment_%_of_population,LCA,12.2
Prevalence_of_undernourishment_%_of_population,MAF,
Prevalence_of_undernourishment_%_of_population,VCT,5.5
Prevalence_of_undernourishment_%_of_population,SDN,
Prevalence_of_undernourishment_%_of_population,SUR,10.2
Prevalence_of_undernourishment_%_of_population,SWZ,35.8
Prevalence_of_undernourishment_%_of_population,SWE,
