GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,order,Comments
NCD_BMI_MEAN,PUBLISHED,1996,AFR,COD,AGE20-PLUS,MLE,20.3 [18.4-22.1],20.3,18.4,22.1,2322,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CIV,AGE20-PLUS,MLE,21.8 [20.3-23.2],21.8,20.3,23.2,2343,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,CYP,AGE20-PLUS,MLE,26.4 [25.6-27.3],26.4,25.6,27.3,2364,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,DJI,AGE20-PLUS,MLE,22.4 [20.2-24.6],22.4,20.2,24.6,2386,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,TLS,AGE20-PLUS,MLE,20.5 [18.4-22.7],20.5,18.4,22.7,2406,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,SLV,AGE20-PLUS,MLE,24.9 [23.4-26.4],24.9,23.4,26.4,2428,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,EST,AGE20-PLUS,MLE,24.9 [24.3-25.5],24.9,24.3,25.5,2449,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,AFG,AGE20-PLUS,MLE,20.8 [18.7-23.1],20.8,18.7,23.1,2458,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,AND,AGE20-PLUS,MLE,26.5 [24.4-28.6],26.5,24.4,28.6,2480,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,ARG,AGE20-PLUS,MLE,26.5 [25.8-27.2],26.5,25.8,27.2,2501,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,AUT,AGE20-PLUS,MLE,25.6 [24.2-27.0],25.6,24.2,27,2522,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,BWA,AGE20-PLUS,MLE,20.7 [19.4-22.0],20.7,19.4,22,2610,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,BGR,AGE20-PLUS,MLE,25.7 [24.7-26.7],25.7,24.7,26.7,2630,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,KHM,AGE20-PLUS,MLE,20.4 [19.1-21.8],20.4,19.1,21.8,2652,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CPV,AGE20-PLUS,MLE,22.0 [20.9-23.3],22,20.9,23.3,2673,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,CHL,AGE20-PLUS,MLE,25.8 [24.9-26.6],25.8,24.9,26.6,2695,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,COM,AGE20-PLUS,MLE,21.7 [19.6-23.8],21.7,19.6,23.8,2717,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,COK,AGE20-PLUS,MLE,29.9 [28.7-31.0],29.9,28.7,31,2739,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,HRV,AGE20-PLUS,MLE,25.6 [24.6-26.6],25.6,24.6,26.6,2761,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,CZE,AGE20-PLUS,MLE,27.0 [26.5-27.5],27,26.5,27.5,2782,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,ALB,AGE20-PLUS,MLE,25.2 [23.8-26.7],25.2,23.8,26.7,2874,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,AGO,AGE20-PLUS,MLE,21.2 [18.6-23.7],21.2,18.6,23.7,2897,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,ARM,AGE20-PLUS,MLE,24.0 [22.9-25.1],24,22.9,25.1,2918,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,AZE,AGE20-PLUS,MLE,24.5 [23.3-25.7],24.5,23.3,25.7,2938,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,BGD,AGE20-PLUS,MLE,20.1 [19.2-21.1],20.1,19.2,21.1,2960,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,BEL,AGE20-PLUS,MLE,25.9 [25.2-26.6],25.9,25.2,26.6,2980,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,BTN,AGE20-PLUS,MLE,22.0 [20.4-23.5],22,20.4,23.5,3001,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CMR,AGE20-PLUS,MLE,22.7 [21.7-23.6],22.7,21.7,23.6,3072,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CAF,AGE20-PLUS,MLE,20.8 [18.3-23.3],20.8,18.3,23.3,3093,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,CHN,AGE20-PLUS,MLE,22.3 [22.1-22.6],22.3,22.1,22.6,3113,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,COG,AGE20-PLUS,MLE,21.2 [19.6-23.0],21.2,19.6,23,3135,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,CRI,AGE20-PLUS,MLE,25.1 [24.0-26.3],25.1,24,26.3,3155,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,CUB,AGE20-PLUS,MLE,23.7 [22.8-24.6],23.7,22.8,24.6,3176,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,DNK,AGE20-PLUS,MLE,25.0 [24.3-25.7],25,24.3,25.7,3199,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,DOM,AGE20-PLUS,MLE,23.8 [23.3-24.3],23.8,23.3,24.3,3219,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,EGY,AGE20-PLUS,MLE,25.6 [24.7-26.6],25.6,24.7,26.6,3239,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,ERI,AGE20-PLUS,MLE,20.5 [19.5-21.5],20.5,19.5,21.5,3262,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,FJI,AGE20-PLUS,MLE,24.6 [23.7-25.6],24.6,23.7,25.6,3279,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,GAB,AGE20-PLUS,MLE,23.3 [21.4-25.1],23.3,21.4,25.1,3300,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,GHA,AGE20-PLUS,MLE,21.7 [20.8-22.6],21.7,20.8,22.6,3321,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,GTM,AGE20-PLUS,MLE,24.2 [23.1-25.4],24.2,23.1,25.4,3342,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,GUY,AGE20-PLUS,MLE,23.0 [20.8-25.2],23,20.8,25.2,3363,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,HUN,AGE20-PLUS,MLE,26.1 [25.2-27.0],26.1,25.2,27,3385,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,IDN,AGE20-PLUS,MLE,20.9 [20.4-21.3],20.9,20.4,21.3,3405,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,IRL,AGE20-PLUS,MLE,26.5 [26.0-27.1],26.5,26,27.1,3428,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,JAM,AGE20-PLUS,MLE,23.0 [22.4-23.7],23,22.4,23.7,3449,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,KAZ,AGE20-PLUS,MLE,24.9 [23.3-26.4],24.9,23.3,26.4,3471,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,LBY,AGE20-PLUS,MLE,25.6 [24.6-26.7],25.6,24.6,26.7,3538,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,MKD,AGE20-PLUS,MLE,25.5 [23.3-27.6],25.5,23.3,27.6,3559,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,MYS,AGE20-PLUS,MLE,23.4 [22.6-24.2],23.4,22.6,24.2,3580,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,MLT,AGE20-PLUS,MLE,26.7 [25.4-28.0],26.7,25.4,28,3602,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,MUS,AGE20-PLUS,MLE,23.8 [23.4-24.2],23.8,23.4,24.2,3622,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,MDA,AGE20-PLUS,MLE,24.1 [21.9-26.4],24.1,21.9,26.4,3644,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,MAR,AGE20-PLUS,MLE,23.7 [23.0-24.4],23.7,23,24.4,3665,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,MDV,AGE20-PLUS,FMLE,24.6 [23.3-25.9],24.6,23.3,25.9,3683,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,MHL,AGE20-PLUS,FMLE,29.0 [27.5-30.4],29,27.5,30.4,3705,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,MEX,AGE20-PLUS,FMLE,27.1 [26.6-27.7],27.1,26.6,27.7,3725,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,MNG,AGE20-PLUS,FMLE,24.9 [23.9-26.0],24.9,23.9,26,3745,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,MOZ,AGE20-PLUS,FMLE,21.7 [20.9-22.5],21.7,20.9,22.5,3768,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,PAK,AGE20-PLUS,FMLE,22.7 [22.0-23.5],22.7,22,23.5,3858,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,PNG,AGE20-PLUS,FMLE,23.9 [22.5-25.2],23.9,22.5,25.2,3880,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,PHL,AGE20-PLUS,FMLE,22.6 [22.0-23.1],22.6,22,23.1,3900,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,QAT,AGE20-PLUS,FMLE,27.7 [26.3-29.0],27.7,26.3,29,3920,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,RWA,AGE20-PLUS,FMLE,21.1 [20.1-22.1],21.1,20.1,22.1,3943,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,VCT,AGE20-PLUS,FMLE,25.9 [23.2-28.6],25.9,23.2,28.6,3964,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SAU,AGE20-PLUS,FMLE,28.0 [27.6-28.4],28,27.6,28.4,3984,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,SYC,AGE20-PLUS,FMLE,26.6 [25.9-27.3],26.6,25.9,27.3,4007,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SVK,AGE20-PLUS,FMLE,26.0 [23.4-28.6],26,23.4,28.6,4027,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,GIN,AGE20-PLUS,MLE,21.7 [19.5-23.8],21.7,19.5,23.8,4169,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,HTI,AGE20-PLUS,MLE,23.0 [20.8-25.2],23,20.8,25.2,4191,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,ISL,AGE20-PLUS,MLE,25.9 [25.0-26.9],25.9,25,26.9,4212,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,IRN,AGE20-PLUS,MLE,24.5 [23.7-25.3],24.5,23.7,25.3,4232,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,ISR,AGE20-PLUS,MLE,25.8 [25.3-26.4],25.8,25.3,26.4,4254,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,JPN,AGE20-PLUS,MLE,22.8 [22.5-23.0],22.8,22.5,23,4275,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,KEN,AGE20-PLUS,MLE,21.0 [19.5-22.5],21,19.5,22.5,4295,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,KGZ,AGE20-PLUS,MLE,24.2 [23.2-25.2],24.2,23.2,25.2,4317,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,LBN,AGE20-PLUS,MLE,25.8 [25.2-26.5],25.8,25.2,26.5,4338,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,MHL,AGE20-PLUS,MLE,27.5 [26.5-28.5],27.5,26.5,28.5,4428,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,MEX,AGE20-PLUS,MLE,26.2 [25.7-26.7],26.2,25.7,26.7,4450,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,MNG,AGE20-PLUS,MLE,23.8 [23.0-24.6],23.8,23,24.6,4470,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,MOZ,AGE20-PLUS,MLE,20.9 [19.8-21.9],20.9,19.8,21.9,4491,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,NRU,AGE20-PLUS,MLE,31.6 [30.4-32.8],31.6,30.4,32.8,4513,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,NZL,AGE20-PLUS,MLE,26.4 [25.8-26.9],26.4,25.8,26.9,4534,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,NGA,AGE20-PLUS,MLE,21.9 [21.3-22.5],21.9,21.3,22.5,4556,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,OMN,AGE20-PLUS,MLE,24.9 [24.4-25.4],24.9,24.4,25.4,4577,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,PAN,AGE20-PLUS,MLE,24.9 [23.7-26.0],24.9,23.7,26,4597,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,PER,AGE20-PLUS,MLE,23.7 [22.5-24.9],23.7,22.5,24.9,4619,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SAU,AGE20-PLUS,MLE,26.6 [26.2-26.9],26.6,26.2,26.9,4709,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,SYC,AGE20-PLUS,MLE,24.0 [23.5-24.6],24,23.5,24.6,4729,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SVK,AGE20-PLUS,MLE,26.1 [24.0-28.2],26.1,24,28.2,4751,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SOM,AGE20-PLUS,MLE,21.5 [19.4-23.6],21.5,19.4,23.6,4771,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,ESP,AGE20-PLUS,MLE,26.2 [25.8-26.6],26.2,25.8,26.6,4792,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,SUR,AGE20-PLUS,MLE,24.1 [22.0-26.3],24.1,22,26.3,4814,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,CHE,AGE20-PLUS,MLE,25.6 [24.9-26.4],25.6,24.9,26.4,4834,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,TZA,AGE20-PLUS,MLE,21.7 [20.7-22.6],21.7,20.7,22.6,4855,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,TGO,AGE20-PLUS,MLE,21.2 [19.2-23.3],21.2,19.2,23.3,4877,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,NAM,AGE20-PLUS,MLE,21.4 [20.3-22.5],21.4,20.3,22.5,4913,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,NLD,AGE20-PLUS,MLE,24.8 [24.3-25.4],24.8,24.3,25.4,4934,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,NER,AGE20-PLUS,MLE,20.7 [19.5-21.9],20.7,19.5,21.9,4955,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,PRT,AGE20-PLUS,MLE,25.7 [24.9-26.6],25.7,24.9,26.6,5046,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,RUS,AGE20-PLUS,MLE,24.9 [24.7-25.2],24.9,24.7,25.2,5066,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,LCA,AGE20-PLUS,MLE,23.8 [22.4-25.2],23.8,22.4,25.2,5088,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,STP,AGE20-PLUS,MLE,22.1 [20.7-23.5],22.1,20.7,23.5,5109,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SRB,AGE20-PLUS,MLE,26.1 [25.4-26.7],26.1,25.4,26.7,5130,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,SGP,AGE20-PLUS,MLE,23.6 [23.2-24.0],23.6,23.2,24,5151,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,SLB,AGE20-PLUS,MLE,26.0 [24.7-27.3],26,24.7,27.3,5172,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,KOR,AGE20-PLUS,MLE,23.0 [22.6-23.4],23,22.6,23.4,5194,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SDN,AGE20-PLUS,MLE,21.3 [19.2-23.4],21.3,19.2,23.4,5214,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,TUN,AGE20-PLUS,MLE,23.7 [23.0-24.4],23.7,23,24.4,5302,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SYR,AGE20-PLUS,FMLE,27.4 [26.2-28.6],27.4,26.2,28.6,5344,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,THA,AGE20-PLUS,FMLE,23.4 [22.9-23.9],23.4,22.9,23.9,5366,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,TON,AGE20-PLUS,FMLE,31.5 [29.9-33.0],31.5,29.9,33,5386,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,TUR,AGE20-PLUS,FMLE,27.5 [27.0-28.1],27.5,27,28.1,5407,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,UGA,AGE20-PLUS,FMLE,21.4 [20.6-22.2],21.4,20.6,22.2,5428,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,USA,AGE20-PLUS,FMLE,27.0 [26.6-27.5],27,26.6,27.5,5449,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,VUT,AGE20-PLUS,FMLE,26.0 [25.1-26.9],26,25.1,26.9,5471,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,YEM,AGE20-PLUS,FMLE,24.9 [22.1-27.7],24.9,22.1,27.7,5492,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SMR,AGE20-PLUS,MLE,?,,,,5717,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1996,WPR,VUT,AGE20-PLUS,MLE,25.3 [24.6-26.1],25.3,24.6,26.1,5784,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,YEM,AGE20-PLUS,MLE,23.6 [21.5-25.7],23.6,21.5,25.7,5807,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,AFG,AGE20-PLUS,FMLE,20.6 [17.8-23.4],20.6,17.8,23.4,5827,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,AND,AGE20-PLUS,FMLE,25.9 [23.3-28.5],25.9,23.3,28.5,5847,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,ARG,AGE20-PLUS,FMLE,25.8 [24.9-26.8],25.8,24.9,26.8,5870,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,AUT,AGE20-PLUS,FMLE,24.6 [22.8-26.4],24.6,22.8,26.4,5891,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,BHR,AGE20-PLUS,FMLE,27.1 [26.2-27.9],27.1,26.2,27.9,5911,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,BLR,AGE20-PLUS,FMLE,26.0 [23.2-28.8],26,23.2,28.8,5933,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,BEN,AGE20-PLUS,FMLE,22.5 [21.7-23.2],22.5,21.7,23.2,5953,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,BIH,AGE20-PLUS,FMLE,25.3 [24.1-26.5],25.3,24.1,26.5,5974,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CPV,AGE20-PLUS,FMLE,23.1 [21.6-24.5],23.1,21.6,24.5,6045,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,CHL,AGE20-PLUS,FMLE,26.2 [24.9-27.4],26.2,24.9,27.4,6066,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,COM,AGE20-PLUS,FMLE,21.8 [20.8-22.9],21.8,20.8,22.9,6086,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,COK,AGE20-PLUS,FMLE,30.9 [29.4-32.3],30.9,29.4,32.3,6108,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,HRV,AGE20-PLUS,FMLE,24.6 [23.2-25.9],24.6,23.2,25.9,6128,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,ARE,AGE20-PLUS,MLE,26.6 [26.0-27.3],26.6,26,27.3,6142,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,UKR,AGE20-PLUS,MLE,24.8 [22.5-27.0],24.8,22.5,27,6164,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,UZB,AGE20-PLUS,MLE,24.6 [23.7-25.6],24.6,23.7,25.6,6186,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,VNM,AGE20-PLUS,MLE,19.8 [19.4-20.1],19.8,19.4,20.1,6207,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,ZWE,AGE20-PLUS,MLE,21.6 [20.8-22.3],21.6,20.8,22.3,6229,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,DZA,AGE20-PLUS,FMLE,25.2 [23.8-26.5],25.2,23.8,26.5,6249,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,ATG,AGE20-PLUS,FMLE,26.2 [23.5-29.0],26.2,23.5,29,6271,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,AUS,AGE20-PLUS,FMLE,25.6 [25.1-26.1],25.6,25.1,26.1,6292,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,BHS,AGE20-PLUS,FMLE,27.6 [24.9-30.2],27.6,24.9,30.2,6313,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,BRN,AGE20-PLUS,FMLE,22.9 [19.9-25.9],22.9,19.9,25.9,6401,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,BDI,AGE20-PLUS,FMLE,20.4 [17.7-23.2],20.4,17.7,23.2,6421,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,CAN,AGE20-PLUS,FMLE,25.7 [25.2-26.2],25.7,25.2,26.2,6443,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,TCD,AGE20-PLUS,FMLE,20.5 [19.7-21.4],20.5,19.7,21.4,6464,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,COL,AGE20-PLUS,FMLE,25.4 [24.8-26.0],25.4,24.8,26,6486,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,COD,AGE20-PLUS,FMLE,20.7 [19.1-22.2],20.7,19.1,22.2,6508,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,CIV,AGE20-PLUS,FMLE,22.5 [21.8-23.2],22.5,21.8,23.2,6530,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,NIU,AGE20-PLUS,FMLE,?,,,,6557,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SMR,AGE20-PLUS,FMLE,?,,,,6564,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,1996,EUR,CZE,AGE20-PLUS,FMLE,26.4 [25.8-27.1],26.4,25.8,27.1,6588,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,DMA,AGE20-PLUS,FMLE,27.0 [25.4-28.5],27,25.4,28.5,6611,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,ECU,AGE20-PLUS,FMLE,26.1 [24.7-27.5],26.1,24.7,27.5,6631,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,GNQ,AGE20-PLUS,FMLE,21.7 [18.8-24.5],21.7,18.8,24.5,6651,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,ETH,AGE20-PLUS,FMLE,19.7 [18.8-20.6],19.7,18.8,20.6,6673,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,GUY,AGE20-PLUS,FMLE,24.9 [22.1-27.7],24.9,22.1,27.7,6763,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,HUN,AGE20-PLUS,FMLE,25.4 [24.2-26.6],25.4,24.2,26.6,6785,
NCD_BMI_MEAN,PUBLISHED,1996,SEAR,IDN,AGE20-PLUS,FMLE,21.8 [21.1-22.5],21.8,21.1,22.5,6806,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,IRL,AGE20-PLUS,FMLE,25.6 [24.9-26.3],25.6,24.9,26.3,6826,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,JAM,AGE20-PLUS,FMLE,26.3 [25.5-27.1],26.3,25.5,27.1,6848,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,KAZ,AGE20-PLUS,FMLE,25.8 [24.8-26.7],25.8,24.8,26.7,6869,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,KWT,AGE20-PLUS,FMLE,29.6 [28.8-30.3],29.6,28.8,30.3,6889,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,LVA,AGE20-PLUS,FMLE,25.1 [23.9-26.2],25.1,23.9,26.2,6911,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,LBR,AGE20-PLUS,FMLE,22.1 [20.7-23.6],22.1,20.7,23.6,6932,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,MUS,AGE20-PLUS,FMLE,25.0 [24.3-25.6],25,24.3,25.6,7022,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,MDA,AGE20-PLUS,FMLE,26.6 [25.1-28.1],26.6,25.1,28.1,7044,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,MAR,AGE20-PLUS,FMLE,25.1 [24.5-25.7],25.1,24.5,25.7,7064,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,NAM,AGE20-PLUS,FMLE,23.7 [22.8-24.5],23.7,22.8,24.5,7085,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,NLD,AGE20-PLUS,FMLE,24.6 [24.0-25.3],24.6,24,25.3,7107,
NCD_BMI_MEAN,PUBLISHED,1996,AFR,NER,AGE20-PLUS,FMLE,20.9 [20.2-21.6],20.9,20.2,21.6,7128,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,NOR,AGE20-PLUS,FMLE,24.8 [24.1-25.5],24.8,24.1,25.5,7149,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,PLW,AGE20-PLUS,FMLE,29.3 [26.5-32.1],29.3,26.5,32.1,7170,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,PRY,AGE20-PLUS,FMLE,24.8 [21.7-28.0],24.8,21.7,28,7190,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,POL,AGE20-PLUS,FMLE,25.5 [24.9-26.2],25.5,24.9,26.2,7212,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,SRB,AGE20-PLUS,FMLE,25.4 [24.6-26.2],25.4,24.6,26.2,7303,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,SGP,AGE20-PLUS,FMLE,23.4 [22.9-23.9],23.4,22.9,23.9,7323,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,SLB,AGE20-PLUS,FMLE,26.8 [25.2-28.4],26.8,25.2,28.4,7345,
NCD_BMI_MEAN,PUBLISHED,1996,WPR,KOR,AGE20-PLUS,FMLE,23.1 [22.6-23.6],23.1,22.6,23.6,7365,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,SDN,AGE20-PLUS,FMLE,21.9 [19.2-24.6],21.9,19.2,24.6,7386,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,CYP,AGE20-PLUS,FMLE,25.2 [24.0-26.5],25.2,24,26.5,7399,
NCD_BMI_MEAN,PUBLISHED,1996,EMR,DJI,AGE20-PLUS,FMLE,23.2 [20.5-25.9],23.2,20.5,25.9,7420,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,FRA,AGE20-PLUS,FMLE,24.5 [23.8-25.3],24.5,23.8,25.3,7508,
NCD_BMI_MEAN,PUBLISHED,1996,EUR,DEU,AGE20-PLUS,FMLE,25.3 [25.0-25.7],25.3,25,25.7,7529,
NCD_BMI_MEAN,PUBLISHED,1996,AMR,GRD,AGE20-PLUS,FMLE,25.8 [23.2-28.5],25.8,23.2,28.5,7550,
